artist_name,song_title,lyrics
Katy Perry,Swish Swish by Katy Perry (Ft. Nicki Minaj),"
They know what is what
But they don't know what is what
They just strut
What the fuck?

A tiger
Don't lose no sleep
Don't need opinions
From a shellfish or a sheep
Don't you come for me
No, not today
You're calculated
I got your number
'Cause you're a joker
And I'm a courtside killer queen
And you will kiss the ring
You best believe

So keep calm, honey, I'ma stick around
For more than a minute, get used to it
Funny my name keeps comin' outcho mouth
'Cause I stay winning
Lay 'em up like

Swish, swish, bish
Another one in the basket
Can't touch this
Another one in the casket

Your game is tired
You should retire
You're 'bout cute as
An old coupon expired
And karma's not a liar
She keeps receipts

So keep calm, honey, I'ma stick around
For more than a minute, get used to it
Funny my name keeps comin' outcho mouth
'Cause I stay winning
Lay 'em up like
Swish, swish, bish
Another one in the basket
Can't touch this
Another one in the casket
Swish, swish, bish
Another one in the basket
Can't touch this
Another one in the casket

They know what is what
But they don't know what is what
Katy Perry
They just know what is what
Young Money
But they don't know what is what
They just know what is what
But they don't know what is what
They just strut
Hahaha, yo
What the fuck?

Pink Ferragamo sliders on deck
Silly rap beefs just get me more checks
My life is a movie, I'm never off set
Me and my amigos 
Swish swish, aww I got them upset
But my shooters'll make 'em dance like dubstep
Swish, swish, aww, my haters is obsessed
'Cause I make M's, they get much less
Don't be tryna double back
I already despise you
All that fake love you showin'
Couldn't even disguise you
Ran? When? Nicki gettin' tan
Mirror mirror who's the fairest bitch in all the land?
Damn, man, this bitch is a Stan
Muah, muah, the generous queen will kiss a fan
Ass goodbye, I'ma be riding by
I'ma tell my ----- Biggz, yeah that's tha guy
A star's a star, da ha da ha
They never thought the swish god would take it this far
Get my pimp cup, this is pimp shit, baby
I only rock with Queens, so I'm makin' hits with Katy
Swish, swish, bish
Another one in the basket
Can't touch this
Another one in the casket

They know what is what
Do they know?
But they don't know what is what
They just know what is what
But they don't know what is what
They just know what is what
But they don't know what is what
They just strut
What the..."
Katy Perry,Dark Horse by Katy Perry (Ft. Juicy J),"
Yeah, y'all know what it is
Katy Perry, Juicy J
Uh-huh, let's rage!

I knew you were, you were gonna come to me
And here you are, but you better choose carefully
'Cause I, I'm capable of anything
Of anything, and everything

Make me your Aphrodite
Make me your one and only
But don't make me your enemy 
Your enemy , your enemy

So you wanna play with magic?
Boy, you should know what you're fallin' for
Baby, do you dare to do this?
'Cause I'm coming at you like a dark horse
Are you ready for, ready for
A perfect storm, perfect storm?
'Cause once you're mine, once you're mine
There's no going back

Mark my words, this love will make you levitate
Like a bird, like a bird without a cage
We're down to earth if you choose to walk away
Don't walk away 

It's in the palm of your hand now, baby
It's a yes or a no, no maybe
So just be sure before you give it all to me
All to me, give it all to me

So you wanna play with magic?
Boy, you should know what you're fallin' for
Baby, do you dare to do this?
'Cause I'm coming at you like a dark horse
Are you ready for, ready for
A perfect storm, perfect storm?
'Cause once you're mine, once you're mine
There's no going back
She's a beast, I call her Karma 
She eat your heart out like Jeffrey Dahmer 
Be careful, try not to lead her on
Shawty's heart is on steroids, 'cause her love is so strong
You may fall in love when you meet her 
If you get the chance, you better keep her 
She's sweet as pie, but if you break her heart
She turn cold as a freezer 
That fairy tale ending with a knight in shining armor
She can be my sleeping beauty, I'm gon' put her in a coma 
Damn, I think I love her, shawty's so bad
I'm sprung and I don't care
She ride me like a roller coaster, turn the bedroom into a fair 
Her love is like a drug, I was tryna hit it and quit it
But lil mama so dope, I messed around and got addicted

So you wanna play with magic?
Boy, you should know what you're fallin' for 
Baby, do you dare to do this?
'Cause I'm coming at you like a dark horse 
Are you ready for, ready for 
A perfect storm, perfect storm? 
'Cause once you're mine, once you're mine
There's no going back
"
Katy Perry,Chained to the Rhythm by Katy Perry (Ft. Skip Marley),"
Are we crazy?
Living our lives through a lens
Trapped in our white picket fence
Like ornaments
So comfortable, we're living in a bubble, bubble
So comfortable, we cannot see the trouble, trouble
Aren't you lonely
Up there in utopia
Where nothing will ever be enough?
Happily numb
So comfortable, we're living in a bubble, bubble
So comfortable, we cannot see the trouble, trouble

So put your rose-colored glasses on
And party on

Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm

Are we tone deaf?
Keep sweeping it under the mat
Thought we could do better than that
I hope we can
So comfortable, we're living in a bubble, bubble
So comfortable, we cannot see the trouble, trouble
So put your rose-colored glasses on
And party on

Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm
Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm

It is my desire
Break down the walls to connect, inspire
Ay, up in your high place, liars
Time is ticking for the empire
The truth they feed is feeble
As so many times before
They greed over the people
They stumbling and fumbling
And we're about to riot
They woke up, they woke up the lions

Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Come on, turn it up, keep it on repeat
Stumbling around like a wasted zombie
Yeah, we think we're free
Drink, this one is on me
We're all chained to the rhythm
To the rhythm
To the rhythm

Turn it up
Turn it up
It goes on, and on, and on
It goes on, and on, and on
It goes on, and on, and on
'Cause we're all chained to the rhythm"
Katy Perry,Bon Appétit by Katy Perry (Ft. Migos),"
Ayy, yeah
Katy Perry, Migos
Ayy!

'Cause I'm all that you want, boy
All that you can have, boy
Got me spread like a buffet
Bon a, bon appétit, baby
Appetite for seduction
Fresh out the oven
Melt in your mouth kind of lovin'
Bon a, bon appétit, baby 

Looks like you've been starving
You've got those hungry eyes 
You could use some sugar
'Cause your levels ain't right 
I'm a five-star Michelin
A Kobe flown in 
You want what I'm cooking, boy

Let me take you 
Under candlelight
We can wine and dine
A table for two
And it's okay 
If you take your time
Eat with your hands, fine
I'm on the menu

'Cause I'm all that you want, boy
All that you can have, boy
Got me spread like a buffet
Bon a, bon appétit, baby
Appetite for seduction
Fresh out the oven
Melt in your mouth kind of lovin'
Bon a, bon appétit, baby 

So you want some more
Well I'm open 24 
Wanna keep you satisfied
Customer's always right 
Hope you've got some room
For the world's best cherry pie 
Gonna hit that sweet tooth,  boy
Let me take you 
Under candlelight
We can wine and dine
A table for two
And it's okay 
If you take your time 
Eat with your hands, fine 
I'm on the menu
Go ahead

'Cause I'm all that you want, boy 
All that you can have, boy 
Got me spread like a buffet
Bon a, bon appétit, baby 
Appetite for seduction
Fresh out the oven 
Melt in your mouth kind of lovin'
Bon appétit, baby
'Cause I'm all that you want, boy
All that you can have, boy
Got me spread like a buffet
Bon a, bon appétit, baby 
Appetite for seduction
Fresh out the oven
Melt in your mouth kind of lovin'
Bon a, bon appétit, baby
Quavo
Sweet potato pie
It'll change your mind 
Got you running back for seconds 
Every single night

I'm the one they say can change your life 
No waterfall, she drippin' wet, you like my ice? 
She say she want a Migo night
Now I ask her, ""What's the price?"" 
If she do right, told her get whatever you like

Offset
I grab her legs and now divide, aight
Make her do a donut when she ride, aight
Looking at the eyes of a dime, make you blind
In her spine and my diamonds change the climate

Sweet tooth, no tooth fairy
Whipped cream, no dairy
Got her hot light on, screaming, ""I'm ready""
But no horses, no carriage

'Cause I'm all that you want, boy 
All that you can have, boy 
Got me spread like a buffet
Bon a, bon appétit, baby 
Appetite for seduction 
Fresh out the oven
Melt in your mouth kind of lovin'
Bon a, bon appétit, baby
Bon appétit

Under candlelight 
Bon appétit, baby"
Katy Perry,Firework by Katy Perry,"
Do you ever feel like a plastic bag
Drifting through the wind, wanting to start again?
Do you ever feel, feel so paper-thin
Like a house of cards, one blow from caving in?
Do you ever feel already buried deep?
Six feet under screams, but no one seems to hear a thing
Do you know that there's still a chance for you?
'Cause there's a spark in you

You just gotta ignite the light
And let it shine
Just own the night
Like the Fourth of July

'Cause baby, you're a firework
Come on show 'em what you're worth
Make 'em go, ""awe, awe, awe,""
As you shoot across the sky
Baby, you're a firework
Come on, let your colors burst
Make 'em go,
""awe, awe, awe""
You're gonna leave them all in awe, awe, awe

You don't have to feel like a waste of space
You're original, cannot be replaced
If you only knew what the future holds
After a hurricane comes a rainbow
Maybe a reason why all the doors are closed
So you could open one that leads you to the perfect road
Like a lightning bolt, your heart will glow
And when it's time, you'll know

You just gotta ignite the light
And let it shine
Just own the night
Like the Fourth of July
'Cause baby, you're a firework
Come on, show 'em what you're worth
Make 'em go, ""awe, awe, awe""
As you shoot across the sky
Baby, you're a firework
Come on, let your colors burst
Make 'em go,
""awe, awe, awe""
You're gonna leave them all in awe, awe, awe

Boom, boom, boom
Even brighter than the moon, moon, moon
It's always been inside of you, you, you
And now it's time to let it through

'Cause baby, you're a firework
Come on show 'em what you're worth
Make 'em go, ""awe, awe, awe,""
As you shoot across the sky
Baby, you're a firework
Come on, let your colors burst
Make 'em go,
""awe, awe, awe""
You're gonna leave them all in awe, awe, awe
Boom, boom, boom
Even brighter than the moon, moon, moon
Boom, boom, boom
Even brighter than the moon, moon, moon"
Katy Perry,Roar by Katy Perry,"
I used to bite my tongue and hold my breath
Scared to rock the boat and make a mess
So I sat quietly, agreed politely
I guess that I forgot I had a choice
I let you push me past the breaking point
I stood for nothing, so I fell for everything

You held me down, but I got up 
Already brushing off the dust
You hear my voice, you hear that sound
Like thunder, gonna shake the ground
You held me down, but I got up 
Get ready 'cause I've had enough
I see it all, I see it now

I got the eye of the tiger, a fighter
Dancing through the fire
'Cause I am a champion, and you’re gonna hear me roar
Louder, louder than a lion
'Cause I am a champion, and you’re gonna hear me roar

Oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh
You’re gonna hear me roar

Now I’m floating like a butterfly
Stinging like a bee,
I earned my stripes
I went from zero, to my own hero

You held me down, but I got up 
Already brushing off the dust
You hear my voice, you hear that sound
Like thunder, gonna shake the ground
You held me down, but I got up 
Get ready 'cause I've had enough
I see it all, I see it now
I got the eye of the tiger, a fighter
Dancing through the fire
'Cause I am a champion, and you’re gonna hear me roar
Louder, louder than a lion
'Cause I am a champion, and you’re gonna hear me roar

Oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh
You’re gonna hear me roar
Oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh

Oh oh oh oh oh oh oh
You’re gonna hear me roar

Roar, roar, roar, roar, roar

I got the eye of the tiger, a fighter
Dancing through the fire
'Cause I am a champion, and you’re gonna hear me roar
Oh, louder, louder than a lion
'Cause I am a champion, and you’re gonna hear me roar
Oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh 
You’re gonna hear me roar
Oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh

Oh oh oh oh oh oh oh
You’re gonna hear me roar

"
Katy Perry,Never Really Over by Katy Perry,"
I'm losing my self-control
Yeah, you’re starting to trickle back in
But I don't wanna fall down the rabbit hole
Cross my heart, I won't do it again

I tell myself, tell myself, tell myself, ""Draw the line""
And I do, I do
But once in a while, I trip up, and I cross the line
And I think of you

Two years and just like that
My head still takes me back
Thought it was done, but I
Guess it’s never really over
Oh, we were such a mess
But wasn't it the best?
Thought it was done, but I
Guess it's never really over

Just because it's over doesn't mean it's really over
And if I think it over, maybe you'll be coming over again
And I'll have to get over you all over again
Just because it’s over doesn’t mean it's really over
And if I think it over, maybe you’ll be coming over again
And I'll have to get over you all over again

I guess I could try hypnotherapy
I gotta rewire this brain
'Cause I can't even go on the internet
Without even checking your name

I tell myself, tell myself, tell myself, ""Draw the line""
And I do, I do
But once in a while, I trip up, and I cross the line
I think of you

Two years and just like that
My head still takes me back
Thought it was done, but I
Guess it’s never really over
Oh, we were such a mess
But wasn't it the best?
Thought it was done, but I
Guess it's never really over
Just because it's over doesn't mean it's really over
And if I think it over, maybe you'll be coming over again
And I'll have to get over you all over again
Just because it's over doesn't mean it's really over
And if I think it over, maybe you'll be coming over again
And I'll have to get over you all over again

Thought we kissed goodbye
Thought we meant this time was the last
But I guess it's never really over
Thought we drew the line right through you and I
Can't keep going back
I guess it's never really over, yeah

Two years and just like that
My head still takes me back
Thought it was done, but I
Guess it's never really over

Just because it's over doesn't mean it's really over
And if I think it over, maybe you'll be coming over again
And I'll have to get over you all over again

Just because it's over doesn't mean it's really over
And if I think it over, maybe you'll be coming over again
And I'll have to get over you all over again

Thought we kissed goodbye
Thought we meant this time was the last
But I guess it's never really over
Thought we drew the line right through you and I
Can't keep going back
I guess it's never really over"
Katy Perry,The One That Got Away by Katy Perry,"
Summer after high school, when we first met
We'd make out in your Mustang to Radiohead
And on my eighteenth birthday, we got matching tattoos
Used to steal your parents' liquor and climb to the roof
Talked about our future like we had a clue
Never planned that one day I'd be losing you

In another life, I would be your girl
We'd keep all our promises, be us against the world
In another life, I would make you stay
So I don't have to say you were the one that got away
The one that got away

I was June, and you were my Johnny Cash
Never one without the other, we made a pact
Sometimes when I miss you, I put those records on, whoa
Someone said you had your tattoo removed
Saw you downtown, singing the blues
It's time to face the music, I'm no longer your muse

But in another life, I would be your girl
We'd keep all our promises, be us against the world
In another life, I would make you stay
So I don't have to say you were the one that got away
The one that got away

The one
The one
The one
The one that got away

All this money can't buy me a time machine, no
Can't replace you with a million rings, no
I should've told you what you meant to me, whoa
'Cause now I pay the price

In another life, I would be your girl
We'd keep all our promises, be us against the world
In another life, I would make you stay
So I don't have to say you were the one that got away
The one that got away
The one 
The one 
The one 
In another life, I would make you stay
So I don't have to say you were the one that got away
The one that got away"
Katy Perry,E.T. (Remix) by Katy Perry (Ft. Kanye West),"
I got a dirty mind, I got filthy ways
I'm tryna bathe my ape in your Milky Way
I'm a legend, I'm irreverent, I be reverend
I'll be so fa-a-a-a-a-ar up
We don't give a fuh-uh-uck
Welcome to the danger zone
Step into the fantasy
You are not invited to the other side of sanity
They callin' me an alien, a big headed astronaut
Maybe it's because ya boy Yeezy get ass a lot

You're so hypnotizing
Could you be the devil?
Could you be an angel?
Your touch, magnetizing
Feels like I am floating
Leaves my body glowing
They say be afraid
You're not like the others
Futuristic lover
Different DNA
They don't understand you

You're from a whole 'nother world
A different dimension
You open my eyes
And I'm ready to go, lead me into the light

Kiss me, ki-ki-kiss me
Infect me with your lovin'
Fill me with your poison
Take me, ta-ta-take me
Wanna be a victim
Ready for abduction
Boy, you're an alien
Your touch, so foreign
It's supernatural
Extraterrestrial

You're so supersonic
Wanna feel your powers
Stun me with your lasers
Your kiss is cosmic
Every move is magic

You're from a whole 'nother world
A different dimension
You open my eyes
And I'm ready to go, lead me into the light
Kiss me, ki-ki-kiss me
Infect me with your lovin'
Fill me with your poison
Take me, ta-ta-take me
Wanna be a victim
Ready for abduction
Boy, you're an alien
Your touch, so foreign
It's supernatural
Extraterrestrial

This is transcendental
On another level
Boy, you're my lucky star
I wanna walk on your wavelength
And be there when you vibrate
For you, I'll risk it all, all

I know a bar out in Mars
Where they driving spaceships instead of cars
Cop a Prada space suit up out the stars
Getting stupid high straight up out the jars
Pockets on Shrek,
rockets on deck
Tell me what's next? Alien sex
I'ma disrobe you
Then I'ma probe you
See I abducted you
So I tell you what to do
I tell you what to do, what to do, what to do
Kiss me, ki-ki-kiss me
Infect me with your lovin'
Fill me with your poison
Take me, ta-ta-take me
Wanna be a victim
Ready for abduction
Boy, you're an alien
Your touch, so foreign
It's supernatural
Extraterrestrial
Extraterrestrial
Extraterrestrial

Boy, you're an alien
Your touch, so foreign
It's supernatural
Extraterrestrial"
Katy Perry,Rise by Katy Perry,"
I won't just survive
Oh, you will see me thrive
Can't write my story
I'm beyond the archetype
I won't just conform
No matter how you shake my core
’Cause my roots, they run deep, oh


Don't doubt it, don't doubt it

I know it, I know it

I'll fight it, I'll fight it
I will transform

When, when the fire's at my feet again
And the vultures all start circling
They're whispering, ”You're out of time.”
But still, I rise
This is no mistake, no accident
When you think the final nail is in; think again
Don't be surprised, I will still rise

I must stay conscious
Through the madness and chaos
So I call on my angels
They say...


Don't doubt it, don't doubt it

You know it, you know it
And you will not negotiate
Just fight it, just fight it
And be transformed

’Cause when, when the fire's at my feet again
And the vultures all start circling
They're whispering, “You're out of time.”
But still, I rise
This is no mistake, no accident
When you think the final nail is in; think again
Don't be surprised, I will still rise

Oh, oh, oh, oh

Still rise

Don't be surprised, I will still rise"
Conan Gray,Heather by Conan Gray,"
I still remember, third of December, me in your sweater
You said it looked better on me than it did you
Only if you knew, how much I liked you
But I watch your eyes as she

Walks by
What a sight for sore eyes
, brighter than a blue sky
She's got you mesmerized while I die

Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better


Watch as she stands with her, holding your hand
Put your arm 'round her shoulder, now I'm getting colder
But how could I hate her? She's such an angel
But then again, kinda wish she were dead as she

Walks by
What a sight for sore eyes, brighter than a blue sky
She's got you mesmerized while I die

Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better


 Wish I were Heather
 Wish I were Heather

Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
Wish I were"
Conan Gray,Maniac by Conan Gray,"
Maniac

You were with your friends, partyin'
When the alcohol kicked in
Said you wanted me dead
So you show up at my home, all alone
With a shovel and a rose
Do you think I'm a joke? 'Cause

People like you always want back what they can't have
But I'm past that and you know that
So you should turn back to your rat pack, tell 'em I'm trash

Tell all of your friends that I'm crazy and drive you mad
That I'm such a stalker, a watcher, a psychopath
And tell them you hate me and dated me just for laughs
So why do you call me and tell me you want me back?
You maniac

 You maniac
 You maniac
 You maniac


You just went too far
Wrecked your car, called me cryin' in the dark
Now you're breakin' my heart
So I show up at your place right away
Wipe the tears off of your face
While you beg me to stay, well

People like you always want back what they can't have
But I'm past that and you know that
So you should turn back to your rat pack, tell 'em I'm trash
Tell all of your friends that I'm crazy and drive you mad
That I'm such a stalker, a watcher, a psychopath
And tell them you hate me and dated me just for laughs
So why do you call me and tell me you want me back?
You maniac

 You maniac
 You maniac
 You maniac


Psychopathic, don't be so dramatic
We had magic, but you made it tragic
Now you're manic, honestly, I've had it
Listen to yourself, think you need to get some help

Tell all of your friends that I'm crazy and drive you mad
That I'm such a stalker, a watcher, a psychopath
And tell them you hate me and dated me just for laughs
So why do you call me and tell me you want me back?
You maniac
 You maniac
 You maniac
 You maniac
"
Conan Gray,Generation Why by Conan Gray,"
Why why why why
Why why why why
Why why why

I was off keying cars parked on radium lawns
By suburbian moms
I called a friend, ""Let's meet at ten""
Go wherever we want
'Cause no one cares that we're gone

This town don't got much to do
And you and I haven't got much to lose
So do you wanna rot in your room like we always do?
Talk about how fast we grew
And all the big dreams that we won't pursue
Then get in your car and laugh 'til we both turn blue

'Cause we are the helpless, selfish, one of a kind
Millennium kids, that all wanna die
Walking in the street with no light inside our eyes
We are the worthless, cursed with too much time
We get into trouble and lose our minds
Something that I've heard a million times in my life
Generation Why

Parents think we're fast asleep
But as soon as we're home we're sneaking out the window
'Cause at this rate of earth decay
Our world's ending at noon
Could we all just move to the moon?

This town don't got much to do
And you and I haven't got much to lose
So do you wanna leave everyone in this place for good?

'Cause we are the helpless, selfish, one of a kind
Millennium kids, that all wanna die
Walking in the street with no light inside our eyes
We are the worthless, cursed with too much time
We get into trouble and lose our minds
Something that I've heard a million times in my life
Generation Why
Why why why why why why why why why
We're livin' night to night
Why why why why why why why why why
Since we're bound to die, oh
Why why why why why why why why why
Oh, what's the use in trying?
Why why why why why why why why why
And it's exactly why

We are the helpless, selfish, one of a kind
Millennium kids, that all wanna die
Walking in the street with no light inside our eyes
We are the worthless, cursed with too much time
We get into trouble and lose our minds
Something that I've heard a million times in my life
Generation why

Why why why why why why why why why 
Why why why why why why why why why 
Why why why why why why why why why 
Why why why why why why why why why "
Conan Gray,Crush Culture by Conan Gray,"
Crush culture

My God, don't look at your phone
No one's gonna call you
Quit checking your volume 
I don't care if I'm forever alone
I'm not falling for you
'Cause this baby is loveproof 

I don't care what you're saying
I don't wanna participate in your game of manipulation 
And no, I don't want your sympathy, all this love is suffocating
Just let me be sad and lonely
'Cause

Crush culture makes me wanna spill my guts out
I know what you're doing, tryna get me to pursue ya
Crush culture makes me wanna spill my guts out
Spill my guts out, spill my guts out

Oh no, don't look in their eyes
'Cause that's how they get you
Kiss you then forget you 
All they feedin' you is beautiful lies
So hide in the bathroom
'Til they find someone else new 

I don't care what you're saying
I don't wanna participate in your game of manipulation 
And no, I don't want your sympathy, all this love is suffocating
Just let me be sad and lonely
'Cause

Crush culture makes me wanna spill my guts out
I know what you're doing, tryna get me to pursue ya
Crush culture makes me wanna spill my guts out
Spill my guts out, spill my guts out
Shut your damn mouth
You're talking too loud
And no one cares if you two made out
I'm sick of the kissing cult

Crush culture makes me wanna spill my guts out
I know what you're doing, tryna get me to pursue ya
Crush culture makes me wanna spill my guts out
Spill my guts out, spill my guts out
Crush culture makes me wanna spill my guts out
I know what you're doing, tryna get me to pursue ya
Crush culture makes me wanna spill my guts out
Spill my guts out, spill my guts out"
Conan Gray,The Story by Conan Gray,"
Let me tell you a story about a boy and a girl
It's kinda short, kinda boring, but the end is a whirl
They were just sixteen when the people were mean
So they didn't love themselves, and now they're gone
Headstones on a lawn

And when I was younger, I knew a boy and a boy
Best friends with each other, but always wished they were more
'Cause they loved one another, but never discovered
'Cause they were too afraid of what they'd say
Moved to different states

Oh, and I'm afraid that's just the way the world works
It ain't funny, it ain't pretty, it ain't sweet
Oh, and I'm afraid that's just the way the world works
But I think that it could work for you and me
Just wait and see
It's not the end of the story

Now it's on to the sequel about me and my friend
Both our parents were evil
, so we both made a bet
If we worked and we saved, we could both run away
And we'd have a better life, and I was right
I wonder if she's alright

Oh, and I'm afraid that's just the way the world works
It ain't funny, it ain't pretty, it ain't sweet
Oh, and I'm afraid that's just the way the world works
But I think that it could work for you and me
Just wait and see
It's not the end of the story
Okay

And the movie's always runnin' in my head
All the people, all the lovers, all my friends
And I hope that they all get their happy end
In the end

Oh, and I'm afraid that's just the way the world works
It ain't funny, it ain't pretty, it ain't sweet
Oh, and I'm afraid that's just the way the world works
But I think that it could work for you and me
Just wait and see
It’s not the end of the story, hmm, hmm"
Conan Gray,People Watching by Conan Gray,"
That wasn't funny
But she laughed so hard, she almost cried
They're countin' months they've been together
Almost forty-nine
He's making fun of how she acted around the holidays
She wears a ring, but they tell people that they're not engaged
They met in class for metaphysical philosophy
He tells his friends “I like her
'Cause she's so much smarter than me”
They're having talks about their futures until 4AM
And I'm happy for them


But I wanna feel all that love and еmotion
Be that attached to the person I'm holdin'
Someday I'll be falling, without caution
But for now, I'm only people watchin'

I'm only looking just to live through you vicariously
I've never really been in love, not seriously
I had a dream about a house behind a picket fence
Next one I choose to trust, I hope I use some common sense
But I cut people out like tags on my clothing
I end up all alone, but I still keep hoping

I wanna feel all that love and emotion
Be that attached to the person I'm holdin'
Someday I'll be falling, without caution
But for now, I'm only people watchin'

Cut people out like tags on my clothing
I end up all alone, but I still keep hoping
I won't be scared to let someone know me
Life feels so monotone, but I still keep hoping
Cut people out like tags on my clothing 
I end up all alone, but I still keep hoping 
I won't be scared to let someone know me 
Life feels so monotone, but I still keep hoping 
I feel love emotion

I wanna feel all that love and emotion
Be that attached to the person I'm holdin'
Someday I'll be falling, without caution
But for now, I'm only people watchin'"
Conan Gray,Wish You Were Sober by Conan Gray,"
Wish you were so—, wish you were so—, wish you were sober
Sober, sober, sober

This party's shit, wish we could dip
Go anywhere but here
Don't take a hit, don't kiss my lips
And please don't drink more beer

I'ma crawl out the window now
'Cause I don't like anyone around
Kinda hope you're followin' me out
But this is definitely not my crowd

Nineteen, but you act twenty-five now
Knees weak, but you talk pretty fly, wow
Ripped jeans and a cup that you just downed
Take me where the music ain't too loud
Trade drinks, but you don't even know her
Save me 'til the party is over
Kiss me in the seat of your Rover
Real sweet, but I wish you were sober


I wish you were sober

I wish you were sober

Trip down the road, walking you home
You kiss me at your door
Pulling me close, beg me stay over
But I'm over this roller coaster

I'ma crawl out the window now
Getting good at saying, ""Gotta bounce""
Honestly, you always let me down
And I know we're not just hanging out
Nineteen, but you act twenty-five now
Knees weak, but you talk pretty fly, wow
Ripped jeans and a cup that you just downed
Take me where the music ain't too loud
Trade drinks, but you don't even know her
Save me 'til the party is over
Kiss me in the seat of your Rover
Real sweet, but I wish you were sober


I wish you were sober

I wish you were sober

I wish, I wish, I wish, I wish, I wish
I wish you were sober
I wish, I wish, I wish, I wish, I wish
Oh, I wish you were sober

Nineteen, but you act twenty-five now
Knees weak, but you talk pretty fly, wow
Ripped jeans and a cup that you just downed
Take me where the music ain't too loud
Trade drinks, but you don't even know her
Save me 'til the party is over
Kiss me in the seat of your Rover
Real sweet, but I wish you were sober"
Conan Gray,Idle Town by Conan Gray,"
This town will never change
People come and go, it's all the same
Speed the roads on our doubting days
To any place that's far away
I never learned anybody's name
We all vowed that we wouldn't stay
Kissing signs on the interstate
All we do for now is sit and wait

In our idle town, in our idle town

Yeah, we invent our own little games 
When the lights out at the stadium, hey 
Making life a spinning arcade 
And curfew's at midnight, we watch the sunrise
We watch the sunrise
We watch the sun

Springtime when the air is thin
We're getting antsy and they're noticing
While everybody's off partying
We're watching stars over ice-cream
And now we're kicking up to seventh gear
And we're breathing in the atmosphere
And I don't even need a sip of beer
Yeah I can feel it all

In our idle town, in our idle town

Yeah, we invent our own little games 
When the lights out at the stadium, hey 
Making life a spinning arcade 
And curfew's at midnight, we watch the sunrise
We watch the sunrise
We watch the sun

And they watched the sunrise
Blinking out of red eyes, and sore minds
The airplanes keep flying by, and they cry
'Cause they've never even touched the sky
No, they'll never even touch the sky
Yeah we invent our own little games 
And everybody's trying to escape 
Killing time at the yellow café

And curfew's at midnight 

Yeah I think that we'll all be okay 
The idle town will stay as it stays 
And everyone I love's in this place 
So curfew's at midnight
We watch the sunrise"
Conan Gray,Astronomy by Conan Gray,"
We drive through the woods,
rich neighborhoods to watch
We joked as we looked that they were too good for us
'Cause socially speaking, we were the same
With runaway fathers and mothers who drank
A tale old as time, young love don't last for life
And now I know, now I know
It's time to go, it's time to go

We've traveled the seas,
we've ridden the stars
We've seen everything from Saturn to Mars
As much as it seems like you own my heart
It's astronomy, we're two worlds apart

 We're two worlds apart
 We're two worlds apart

From far away, I wish I'd stayed with you
But here, face to face, a stranger that I once knew
I thought if I wandered, I'd fall back in love
You said distance brings fondness, but guess not with us
The only mistake that we didn't make was run


We've traveled the seas, we've ridden the stars
We've seen everything from Saturn to Mars
As much as it seems like you own my heart
It's astronomy, we're two worlds apart

 We're two worlds apart

Stop tryna keep us alive
You're pointing at stars in the sky
That already died
Stop tryna keep us alive
You can't force the stars to align
When they've already died
Oh, we've died, ooh
Oh, we've traveled the seas, we've ridden the stars
We've seen everything from Saturn to Mars
As much as it seems like you own my heart
It's astronomy, we're two worlds apart"
