artist_name,song_title,lyrics
Travis Denning,Tank of Gas and a Radio Song by Travis Denning,"
Swear one Bud Light sip and I buzz back
One Jack and Diane and I'm in the past
Lost in the middle of seventeen
Yeah everything about you and me

Was a tank of gas and a radio song
Dial to the right and sing along
One bench seat kiss, girl I was gone
Your hand up under my shirt
It still feels like it's right there
Windshield hearts, midnight air
Any good thing, it don't last long
Like a tank of gas and a radio song

I still see your hand out on the wind
That dashboard blue on your skin
That fire, that touch, that wild, that rush
Yeah that was us running down a high
Wish all it took to go back in time

Was a tank of gas and a radio song
Dial to the right and sing along
One bench seat kiss, girl I was gone
Your hand up under my shirt
It still feels like it's right there
Windshield hearts, midnight air
Any good thing, it don't last long
Like a tank of gas and a radio song

That fire, that touch, that wild, that rush
That high that I'm still on
Was a tank of gas and a radio song
Dial to the right and sing along
Was a tank a gas and a radio song

Was a tank of gas and a radio song
Dial to the right and sing along
One bench seat kiss, girl I was gone
Your hand up under my shirt
It still feels like it's right there
Windshield hearts, midnight air
Any good thing, it don't last long
Like a tank of gas and a radio song
Tank of gas and a radio song
Tank of gas and a radio song"
Travis Denning,ABBY by Travis Denning,"
I hate to break it to ya girl, but we’re breaking up
I’ve put up with your drama just about long enough
And now you wanna know if there’s somebody else
Well if I’m being honest then the answer is yes

And her name is Abby, that’s anybody but you
She’ll have a bad little body, be the life of the party, drink a cold beer too
Won’t make me, go crazy, like you-know-who
And her name is Abby, that’s anybody but you

Being A-B-B-Y, gonna have an H-E double-L of a time
Yeah, A-B-B-Y, anybody but you sounds good tonight, hey

Well I’ll bet you and her probably won’t get along
She’ll love my beat up truck and all my old country songs
She’ll even fit right in with all my wild-ass friends
And later on when I go introduce her to them

I’ll be like, this is Abby, that’s anybody but you
She’ll have a bad little body, be the life of the party, drink a cold beer too
Won’t make me, go crazy, like you-know-who
And her name is Abby, that’s anybody but you

Look, won’t drive a Honda, won’t hate my momma, won’t love the drama, Amen
Can’t wait to see her, can’t wait to meet her, get her name but ’til then

Imma call her Abby, that’s anybody but you
She’ll have a bad little body, be the life of the party, drink a cold beer too
Won’t make me, go crazy, like you-know-who
And her name is Abby, that’s anybody but you

Being A-B-B-Y, gonna have an H-E double-L of a time
Yeah, A-B-B-Y, anybody but you sounds good tonight, heyYeah, this is Abby, that’s anybody but you"
Travis Denning,Beer’s Better Cold by Travis Denning,"
I know two lanes roll a little slower
Than a wide-open four-wide highway
Every day, everybody gets older
And every break ain't gonna fall my way
Church gets out at twelve, no later
And while I'm rambling all about no-brainers

Beer's better cold, deuces always fold
Green herons fly south for the winter
Levi's fade, it's hotter in the shade
In a Georgia July than December
Yeah, a touchdown's six, seven with a kick
A good song hits home and it's always gonna be like that
Yeah, it's just a fact that beer's better cold
And she ain't comin' back

Yeah, a last kiss always lasts longer
In your head than it does on your lips
She'll be my one that got away, long-goner
And it's just as obvious as

Beer's better cold, deuces always fold
Green herons fly south for the winter
Levi's fade, it's hotter in the shade
In a Georgia July than December
Yeah, a touchdown's six, seven with a kick
A good song hits home and it's always gonna be like that
Yeah, it's just a fact that beer's better cold
And she ain't comin' back

To these arms, back to this town
Back down those I ain't ever comin' back around roads
No, it don't take Einstein to know

Yeah, beer's better cold, deuces always fold
Green herons fly south for the winter
Levi's fade, it's hotter in the shade
In a Georgia July than December
Yeah, a touchdown's six, seven with a kick
A good song hits home and it's always gonna be like that
Yeah, it's just a fact that beer's better cold
Yeah, beer's better cold and she ain't comin' back
No, she ain't comin' back"
Travis Denning,Heartbeat of a Small Town by Travis Denning,"
Friday night, home team, marching band
Whole crowd stomping in the stands
You can hear them pads popping a mile away
Just down the road there’s Kenwood sub
Shaking the door of a black half-ton
Can’t hear the words, but you can feel that bass

Heartbeat of a small town
Soundtrack to a sundown
Pumpin’ like a freight train
Runnin’ through these red-white-’n’-blue-collar veins
Southern wind blowin’ through pine trees
Coke can poppin’ in the backseat
Nothin’ like that middle of nowhere sound
Heartbeat of a small town
Heartbeat of a small town

Cellphone buzzin’ up on the dash
Baby sayin’,”Boy where you at?”
Goodyears hummin’ down the road to her place
And that whiskey whisper says”pull it over”
Sound of that gravel when you hit the shoulder
Chest poundin’ like that Chevy V8

Heartbeat of a small town
Soundtrack to a sundown
Pumpin’ like a freight train
Runnin’ through these red-white-’n’-blue-collar veins
Southern wind blowin’ through pine trees
Coke can poppin’ in the backseat
Nothin’ like that middle of nowhere sound
Heartbeat of a small town
Heartbeat of a small town

That five o’clock whistle screaming
Sunday morning church bells ringing
Heartbeat of a small town
Soundtrack to a sundown
Pumpin’ like a freight train
Runnin’ through these red-white-’n’-blue-collar veins
Southern wind blowin’ through pine trees
Coke can poppin’ in the backseat
Nothin’ like that middle of nowhere sound
Heartbeat of a small town
Heartbeat of a small town
Heartbeat of a small town
Heartbeat of a small town"
Travis Denning,Where That Beer’s Been by Travis Denning,"
I don't know who bottled it up or who put on that label
All I know is I ordered it up and it's sittin' on my table
Who knows how many trucks it hitched a ride on
How many shelves it spent the night on
'Fore they put it on ice
And put it on my tab tonight?

I don't know where that beer's been, but I know where it's goin'
Into my hand, up to my lips second I crack it open
Gonna tip it, sip it, crush it, kill it, get my sideways showin'
I don't know where that beer's been, but I know where
I know where it's goin'

Could've been brewed in Colorado, Milwaukee, or St. Louie
But the only thing on my mind right now is what it's gonna do to me

I don't know where that beer's been, but I know where it's goin'
Into my hand, up to my lips second I crack it open
Gonna tip it, sip it, crush it, kill it, get my sideways showin'
I don't know where that beer's been, but I know where it's goin'

Down the hatch to my brain 'til I don't know my last name
Up in the air, clankin' loud
When it's gone, there's another one goin' down

I don't know where that beer's been, but I know where it's goin'
Into my hand, up to my lips second I crack it open
Gonna tip it, sip it, crush it, kill it, get my sideways showin'
I don't know where that beer's been, but I know where
I know where it's goin'"
Travis Denning,Pickup Lines by Travis Denning,"
I pulled up in that two-tone single cab me and Dad fixed
Four by four with a four inch lift
Just high enough that I had to help her in
Maybe it was that cracked windshield but I couldn't see
Where that goin’ nowhere ride would lead
I sure didn't think it would end with a kiss
'Til it did

Could’ve been the right song came on the radio
The first time she got to drive off road
And got her holdin' on to me that night
It could've been the Glasspack twin-stacked tailpipes
Still don't know why she fell for my sun beach bench seat
Four-wheel-drive don't lie pick-up lines

I don't remember those words I said comin' out smooth
But I must've been makin’ all the right moves right up to my favorite part
Where she said throw it in park

Could’ve been the right song came on the radio
The first time she got to drive off road
And got her holdin' on to me that night
It could’ve been the Glasspack twin-stacked tailpipes
Still don't know why she fell for my sun beach bench seat
Four-wheel-drive don't lie pick-up lines, yeah

Yeah, well that full moon is sneakin' through the back glass
We set the night on fire with a half tank of gas

Could’ve been the right song came on the radio
The first time she got to drive off road
And got her holdin' on to me that night
It could've been the Glasspack twin-stacked tailpipes
Still don't know why she fell for my sun-bleached bench seat
Four-wheel-drive don't lie pick-up lines
Hey!
Yeah my pick-up lines
She fell for my sun-bleached bench seat
Four-wheel-drive don't lie pick-up lines
Oh yeah"
Travis Denning,Sittin’ by A Fire by Travis Denning,"
My phone buzzed with a ""Hey, what's up?"" and directions to a bonfire party
Bring your own beer, everybody's here, yeah, we got a big one started
That pallet wood flame's lightin' up the sky
Diesel fuel smoke up ten foot high
Come on, hop in that Chevy
I would, man, but I'm already

Sittin' by a fire
She's pullin' back her hair
You oughta see the spark there in her eyes
Man, I ain't goin' nowhere
Whatever this is I got my arms around
It's burnin' too hot to let it go out
And I ain't ever felt the way I'm feelin' right now
Sittin' by a fire

'Tween that windshield heart she's drawing in the dark
The perfume on her skin
That red hot kiss coming off her lips
It all keeps drawing me in
Nah, it ain't ever felt this real
Oh, and I ain't ever felt these chills

Sittin' by a fire
She's pullin' back her hair
You oughta see the spark there in her eyes
Man, I ain't goin nowhere
Whatever this is I got my arms around
It's burnin' too hot to let it go out
And I ain't ever felt the way I'm feelin' right now
Sittin' by a fire

I know it ain't like me to skip out on a good time
But there ain't no way your Saturday night is gonna beat mine

Sittin' by a fire
She's pullin' back her hair
You oughta see the spark there in her eyes
I ain't goin' nowhere
Whatever this is I got my arms around
It's burnin' too hot to let it go out
And I ain't ever felt the way I'm feelin' right now
Sittin' by a fire
Yeah, I'm sittin' by a fire"
Walker Hayes,You Broke Up with Me by Walker Hayes,"
Well, I got some Coke in my bourbon
Surfin' the room like Swazye
No, I ain't drunk, I'm amazin'
Yeah, I got that laid way, way back, back in my swagger
X-Factor, feelin' no pain, I'm at the top of my game

Darlin', you can't crash my party with your sorry's and what are we's
Don't start rainin' on my Mardi Gras parade for a minute
I ain't even fixin' to listen to your guilt trippin'
You're forgettin', girl, you made your bed and didn't want me in it 

Whoa, girl, simmer on down a notch
Ain't nobody makin' you watch me get my forget you on
No, girl, can't touch my good as gold
I know it's difficult to see me on a roll
But hey, you broke up with me
Yeah, what can I say, babe, you broke up with me

Guess you don't know what you want
'Til you see 'em movin' on
Making lonely look like freedom
Baby, don't even act like I'm doing something wrong
If my song comes on and I get lost on that dance floor
In somebody's arms that ain't yours

You can't crash my party with your sorry's and what are we's
Don't start raining on my Mardi Gras parade for a minute
I ain't even fixin' to listen to your guilt trippin'
You're forgettin', girl, you made your bed and didn't want me in it 

Whoa, girl, simmer on down a notch
Ain't nobody makin' you watch me get my forget you on
No, girl, can't touch my good as gold
I know it's difficult to see me on a roll
But hey, you broke up with me
Yeah, what can I say, babe, you broke up with me

For real, babe, ain't tryin' to rub it your face
I'm just breakin' off a little cold hard truth
It is what it is, girl, you did whatcha did, girl
I'm just doin' what a bachelor do
Darlin', you can't crash my party with your sorry's and what are we's
Don't be raining on my Mardi Gras parade for a minute
I ain't even fixin' to listen to your guilt trippin'
You're forgettin', girl, you made your bed and didn't want me in it 

Whoa, girl, simmer on down a notch
Ain't nobody makin' you watch me get my forget you on
No, girl, can't touch my good as gold
I know it's difficult to see me on a roll
But hey, you broke up with me
Yeah, what can I say, babe, you broke up with me
You broke up with me
Yeah, what can I say, babe?
You broke up with me"
Walker Hayes,Fancy Like by Walker Hayes,"
Ayy
My girl is bangin', she's so low maintenance
Don't need no champagne-poppin' entertainment
Take her to Wendy's, can't keep her off me
She wanna dip me like them fries in her Frosty

But every now and then, when I get paid
I gotta spoil my baby with an upgrade 
Ayy, ayy, ayy

Yeah, we fancy like Applebee's on a date night
Got some Bourbon Street steak with the Oreo shake
Get some whipped cream on the top, too
Two straws, one check, girl, I got you
Bougie like Natty in the styrofoam
Squeaky-squeakin' in the truck bed all the way home
With some Alabama-jamma, she my Dixieland delight 
That's how we do, how we do, fancy like

Ooh
Fancy like, ooh
Fancy like, ooh
Fancy like, ooh

Uh
Don't need no Tesla to impress her

My girl is happy rollin' on a Vespa

Don't need no mansion to get romancin
' 
She's super fine, double wide, slow dancin'


But every now and then, when I get paid
I gotta spoil my baby with an upgrade 
Ayy, ayy, ayy

Yeah, we fancy like Applebee's on a date night 
Got some Bourbon Street steak with the Oreo shake 
Get some whipped cream on the top, too 
Two straws, one check, girl, I got you 
Bougie like Natty in the styrofoam 
Squeaky-squeakin' in the truck bed all the way home 
With some Alabama-jamma, she my Dixieland delight 
That's how we do, how we do, fancy like
My new, clean blue jeans without the holes in 'em
Country kisses on my lips without  theSkoal in 'em
Yeah, she probably gon' be keepin' some Victoria's Secrets
Maybe a little Maybelline but she don't need it
In the kitchen light, radio slows down
Boxed wine, then her up-do goes down

Ayy
Yeah, we fancy like Applebee's on a date night 
Got some Bourbon Street steak with the Oreo shake 
Get some whipped cream on the top, too 
Two straws, one check, girl, I got you
Bougie like Natty in the styrofoam 
Squeaky-squeakin' in the truck bed all the way home 
With some Alabama-jamma, she my Dixieland delight 
That's how we do, how we do, fancy like"
Walker Hayes,AA by Walker Hayes,"
One, two, three

Alright
Coffee cup, cold and black
Wish you had a little shot of jack
Besides that, can't complain
Just tryin' to do the dang thing
Might change the oil in my truck
I ain't payin' no thirty-five bucks
Kids need shoes, mama needs Levi's

And I'm just tryna keep my daughters off the pole
And my sons out of jail
Tryna get to church so I don't go to hell
I'm just tryna keep my wife from figuring out
That I married up and she married way, way down
In Alabama where they love Nick Saban
Tryna write a song the local country station will play
Hey, I'm just tryna stay out of AA 

Well I gave up
Skoal
and cigarettes
Now I'm just hooked on Nicorette
Trying not to be like my old man
But the older I get, the more I am
Tryna get paid and a little love made, y'all
Hey, y'all, at the end of the day, y'all
I'm just another John Deere guy 
Up on a tractor

Tryna steer my daughters off the pole
And my sons out of jail 
Tryna get to church so I don't go to hell 
I'm just tryna keep my wife  from figuring out 
That I married up  and she married way way down
In Alabama where they love Nick Saban 
Tryna write a song the local country station will play
Hey, I'm just tryna stay out of AA


Tell you, ooh-ooh-ooh, tryna stay out of AA every day
One step at a time,
yeah
Life's hard, family's weird
Sometimes you just need a beer
Can I get an Amen? 
Man, I'm just tryna keep my daughters off the pole
And my sons out of jail 
Tryna get to church so I don't go to hell 
I'm just tryna keep my wife  from figuring out 
That I married up  and she married way way down
In Alabama where they love Nick Saban 
Tryna write a song the local country station will play

Hey, I'm just tryna stay out of AA
Oh, hey, hey, hey, I'm just tryna stay out of AA
Yes, I am"
Walker Hayes,90's Country by Walker Hayes,"
Strawberry wine
on your lips got me
amazed
How 'bout you let this
cowboy take you away?
Gimme that wink, I'ma give it right back
You know you like it, you love it, you want some more of that

You make me smile like I did when we were radio kids
Catching that
countdown on Sunday
, all the way to one day

Whenever
Do you love me? If you do, check yes, please
Girl, you know you think my tractor's sexy
Got me spinning like a
jukebox junkie
Making me feel like 90's country
You make me feel like 90's country
Shake it
vidalia
Queen of my double wide trailer
Million songs I could list you
But I'm just gon'
shut up and kiss you

You see that water tower? Girl, we can dream on it
I'ma paint your name in
John Deere green
on it
I,
I cross my heart
, I ain't no
walk-away Joe
I'm gonna get you to the
church on Cumberland Road

And you get sweeter with time
Just like that bottle of wine
Might be a little dust on it but
Won't it taste so fine? 

Do you love me? If you do, check yes, please
Girl, you know you think my tractor's sexy
I'm sold to the lady in the front seat
Making me feel like 90's country
You make me feel like 90's country
Shake it vidalia
Queen of my double wide trailer
Million songs I could list you
But I'm just gon' shut up and kiss you
You make me feel like 90's country

You know you're beautiful
, don't act like you don't
Ain't settling for no burger and no grape snow cone, not tonight
Do you love me? If you do, check yes, please
Girl, you know you think my tractor's sexy
I ain't in it for your daddy's money
You make me feel like 90's country
You make me feel like 90's country
Shake it vidalia
Queen of my double wide trailer
Million songs I could list you
But I'm just gon' shut up and kiss you
Baby, don't be stupid, you know I love you
Blame it all on my roots
when I turned up at 90's country"
Walker Hayes,Don’t Let Her by Walker Hayes,"
She always said if something ever
Happened to me, she would never
Fall in love again, oh, what a waste
We always said we go together
But if I'm just half of her forever
This goes out to whoever takes my place

She don't give two sips 'bout money
Likes a little coffee in her honey
Let her sleep late as she wants
Home is her favorite restaurant
Don't you dare come home if you're hammered
Better watch your mouth and your grammar
She loves babies, hates glitter
You better shave 'fore you kiss her
And if she ever misses me
Please, don't let her

She's insecure about her legs, right?
Something wrong with her hair, right?
Just tell her she's crazy 
Even though she won't believe you, nah
Best advice I can give you, brother
Don't ever say she's acting just like her mother
Even though she does sometimes 
It's gon' be our little secret

She don't give two sips 'bout money
Likes a little coffee in her honey
Let her sleep late as she wants
Home is her favorite restaurant
Don't you dare come home if you're hammered
Better watch your mouth and your grammar
She loves babies , hates glitter
You better shave 'fore you kiss her
And if she ever misses me
Please, don't let her

Make her feel better
Say something funny, say something 'bout the weather
Tell her wherever I am, I'm good 
And if she's thinking she can love again, she should, understood?
Orchids, that's her favorite flower
Don't ever watch The Office without her
After church , she gon' talk 
Her favourite season is football
She don't give two sips 'bout money
Likes a little coffee in her honey
Let her sleep late as she wants
Home is her favorite restaurant
Don't you dare come home if you're hammered
Better watch your mouth and your grammar
She loves babies, hates glitter
You better shave 'fore you kiss her
And if she ever misses me
Please, don't let her"
Walker Hayes,Craig by Walker Hayes,"
I met Craig at a church called Redeeming Grace
Like he understood my ""I don't want to be here"" face
I felt out of place and I smelled like beer
But he just shook my hand, said ""I'm glad you're here""
He said ""we'll all be judged""
But he was never judgemental
And even though my songs don't belong in no hymnal
He'd quote me my lyrics, slap me on the back
Said ""Man you've got a gift! How you write like that?""

I know, he sounds cool right?
Not your typical kid from Sunday School, right?
I still ain't figured out church yet
But Craig, I get
Nah he can't walk on water, turn the Napa Valley red
But he just might be tight with a man that did
Yeah he's not the light of the world
But I wish that mine was bright as his
Yeah he just might be tight with a man that is

You lose a record deal, all the perks fade fast
Dealership said, ""We're going to need to get that mini-van back""
So we were down on one car
And broke as I felt
My wife and six kids with only five seat belts
I needed help but couldn't admit, I was strong
Said, ""Craig, it's all good""
But he knew it all wasn't
A ""Hey man I'm praying for you"" would've been sufficient but nah
He took roadside assistance to a
Whole other level, to sacrificial heights
Showed up at the ballpark after my son's game one night
In two cars, with his wife Barb watching from the other
Said ""What in the world are y'all doing here, brother?""
He just laughed inside that old Chrysler Town and Country van
With the keys, and a title, and a pen in his hand
Said ""Man, all you got to do is sign and it's yours""
I said ""No, no way""
But he wouldn't take ""No"" for an answer
Said ""Please do
Somebody did this for me once, just let me do this for you""
We argued about it for a little while
Then I teared up, and Craig smiled

I know, he sounds cool right?
Not your typical kid from Sunday School, right?
Nah he can't walk on water, turn the Napa Valley red
But he just might be tight with a man that did
Yeah he's not the light of the world
But I wish that mine was bright as his
Yeah he just might be tight with a man that is
Nah he's not the light of the world
But I wish that mine was bright as his
Yeah he just might be tight with a man that is
My pride was way too ashamed to be adequately grateful at the moment
But I signed the dotted line, and I drove the kids home
And when the cop pulled up beside us
At the light, they didn't have to duck
Because thanks to Craig
They were all buckled up"
Walker Hayes,Shut Up Kenny by Walker Hayes,"
You gotta be kidding me,
Chesney
Every time I turn the ignition
You're on the radio again and in the shotgun of my vision
There she is, where she was, where she's not
Thanks a lot, man
Ain't like my heart needs your help in the breaking department
Yeah, she's already got that taken care of
No offense, but

Shut up, Kenny
Leave me alone
Keep your songs to yourself
Why you gotta sound just like she felt
When your stuff was the shit we drove around to
And even your sad songs were fun to make out to
C'mon, Kenny
Man, you know I like your music
But I hate the way I love the way it hurts when I listen to it
I know I need to rip the radio out the dash but I can't
Damn
Shut up, Kenny

Kenny, please
Hell, even your new tracks hurt
Your voice is like a mean time machine, it only goes backwards
Ain't a station you ain't on, need to change it but I don't really want to
I just keep loving her
And hating you

Shut up, Kenny
Leave me alone
Keep your songs to yourself
Why you gotta sound just like she felt
When your stuff was the shit we drove around to
And even your sad songs were fun to make out to
C'mon, Kenny
Man, you know I like your music
But I hate the way I love the way it hurts when I listen to it
I know I need to rip the radio out the dash but I can't
Damn
Shut up, Kenny

You're on the radio again and in the shotgun of my vision
There she is, where she was, but she's not
Thanks a lot, man
Ain't like my heart needs your help in the breaking department"
Walker Hayes,Prescriptions by Walker Hayes,"I'm trying to be mature in this situation
And just be glad that you're smiling with my replacement
I wanna wish y'all the best and not even be lying
But nah
I hope I cross your mind
When you're half-drunk, half-asleep, lying in his bed
And you go to say his name and end up saying mine instead
And you promise him it's nothing, but it gets up in his head and he can't let it go, uh oh
And y'all fight about it, all night about it
Wake up blood-shot-eyed about it
Cuz you cried about it and you're sick about it
And he can't stop being pissed about it
Or forget about it, or forgive about it
Relationship goes to shit about it
And you bitch about it to your sister bout it
And you see your therapist about it but
She ain't got nothing to prescribe you
Except prescriptions
Just kidding.. kinda
Ain't trying to be a jerk, it's just my weird way of coping
One of my mechanisms to Band-Aid the broken
I know I'm projecting, I Googled that word
But I still hope one night when you're
Half-drunk, half-asleep, lying in his bed
And you go to say his name and end up saying mine instead
And you promise him it's nothing, but it gets up in his head and he can't let it go, uh oh
And y'all fight about it, all night about it
Wake up blood-shot-eyed about it
Cuz you cried about it and you're sick about it
And he can't stop being pissed about it
Or forget about it, or forgive about it
Relationship goes to shit about it
And you bitch about it to your sister bout it
And you see your therapist about it but
She ain't got nothing to prescribe you
Except prescriptions
Just kidding.. kinda"
Walker Hayes,Break the Internet by Walker Hayes,"
Don't it kinda make you wanna shake a little bit
Shake, shake a little bit 
Break, break the internet 
I'm finna break the internet

Well excuse me while I humble brag
My swag's more ninja than the turtles
I am more interesting than the man in the Dos Equis commercial
I carry a mic in my pocket
Cause you never know when I might need to drop it 

Alabama, California, don't it kinda make you wanna
Shake a little bit, shake, shake a little bit
Hide your daughter, my charisma is so baller
Y'all I'm finna break the internet
Break, break the internet
I'mma be swimmin' in the chips I'm cashin' in
Getting more hits than Kim Kardashian
Better back that thing up cause it'll be crashin' when I
Break, break the internet
Hey, hey, hey, what? Hey, hey hey

Well I got more gold than a record label
I ain't just cool, y'all I'm glacial
More Superman than Clark Gable
Wait, I meant Clark Kent, who the hell is Clark Gable?
Frankly, my dear, I don't give a damn
Consider the web gone with the wind
The minute my video goes so viral
I'mma have more green than Augusta in April
Even Ellen ain't gonna wanna be faithful

Louisiana, Arizona, don't it kinda make you wanna
Shake a little bit, shake, shake a little bit
Hide your daughter, my charisma is so baller
Y'all I'm finna break the internet
Break, break the internet
I'mma be swimmin' in the chips I'm cashin' in
Getting more hits than Kim Kardashian
Better back that thing up cause it'll be crashin' when I
Break, break the internet
Hey, hey, hey, woo! Hey, hey hey

Yeah, I carry a mic in my pocket
Cause you never know when I might need to drop it
2Pac it, Johann Sebastian Bach it, baby
This shit more magic than Magic in the 80's 
Colorado, Oklahoma, don't it kinda make you wanna
Shake a little bit, shake, shake a little bit
Hide your daughter, my charisma is so baller
Y'all I'm finna break the internet
Break, break the internet
I'mma be swimmin' in the chips I'm cashin' in
Getting more hits than Kim Kardashian
Better back that thing up cause it'll be crashin' when I
Break, break the internet
Hey, hey, hey, woo! Hey, hey hey

Don't it kinda make you wanna
Shake a little bit, shake, shake a little bit
Yeah, hide your daughter, hide your daughter
I'm finna break the internet"
Walker Hayes,U Gurl by Walker Hayes,"
Well, sit out there on that porch swing
Don't phase you that it's pourin' rain
And I kinda like that you ain't afraid to get mud on your boots 
Get sideways of that George Strait
Keep backin' up that tailgate
Trucker hat
Hundred proof

Guys like me like girls that look like you, girl
Cherry bottom boom girl
Every shade of blue jeans look mean with a body like that
Woah-woo girl
Southern flowin' through girl
Do what you do, girl
Guys like me like girls that look like you, girl

Said the way you walk is suggestive
Strip mall town impressive
Girl, I hate to see you go 
But I love to watch you exit
All flames, where you cookin' that?
That bourbon kiss, where you puttin' that?
I know it's rude to stare but shoot

I don't wanna stop lookin' at you, girl
Cherry bottom boom girl
Every shade of blue jeans look mean with a body like that
Woah-woo, girl
Southern flowin' through girl
Do what you do, girl
Guys like me like girls that look like you, girl
Guys like me like girls that look like you, girl

Babe
Brown eyes like two hurricanes
Lasso me, well I hope it rains
Movin' me with the way you move

Guys like me like girls that look like you, girl
Cherry bottom boom girl
Every shade of blue jeans look mean with a body like that
Woah-woo girl
Southern flowin' through girl
Do what you do, girl
Guys like me like girls that look like you, girl
Guys like me like girls that look like you, girl
Guys like me like girls that look like you, girl"
Maren Morris,"The Middle by Zedd, Maren Morris & Grey","
Take a seat
Right over there, sat on the stairs
Stay or leave
The cabinets are bare, and I'm unaware
Of just how we got into this mess, got so aggressive
I know we meant all good intentions

So pull me closer
Why don't you pull me close?
Why don't you come on over?
I can't just let you go

Oh baby, why don't you just meet me in the middle?
I'm losing my mind just a little
So why don't you just meet me in the middle?
In the middle
Baby, why don't you just meet me in the middle?
I'm losing my mind just a little
So why don't you just meet me in the middle?
In the middle

Ohh, take a step
Back for a minute, into the kitchen
Floors are wet
And taps are still runnin', dishes are broken
How did we get into this mess? Got so aggressive
I know we meant all good intentions

So pull me closer
Why don't you pull me close?
Why don't you come on over?
I can't just let you go

Oh baby, why don't you just meet me in the middle?
I'm losing my mind just a little
So why don't you just meet me in the middle?
In the middle

Lookin' at you, I can't lie
Just pourin' out admission
Regardless of my objection, oh, oh
And it's not about my pride
I need you on my skin
Just come over, pull me in, just
Oh, baby, why don't you just meet me in the middle?
I'm losing my mind just a little
So why don't you just meet me in the middle?
In the middle, no no
Baby, why don't you just meet me in the middle?
Oh yeah, I'm losing my mind just a little
So why don't you just meet me in the middle?
Oh, in the middle
Baby-y-y, why don't you just meet me in the middle, baby?
I'm losing my mind just a little
So why don't you just meet me in the middle, middle?
In the middle, middle"
Maren Morris,My Church by Maren Morris,"
I’ve cussed on a Sunday
I’ve cheated and I’ve lied
I’ve fallen down from grace
A few too many times
But I find holy redemption
When I put this car in drive
Roll the windows down and turn up the dial

Can I get a hallelujah?
Can I get an amen?
Feels like the Holy Ghost running through ya
When I play the highway FM
I find my soul revival
Singin' every single verse
Yeah, I guess that’s my church

When Hank brings the sermon
And Cash leads the choir
It gets my cold, cold heart burnin'
Hotter than a ring of fire
When this wonderful world gets heavy
And I need to find my escape
I just keep the wheels rolling, radio scrolling
Until my sins wash away

Can I get a hallelujah?
Can I get an amen?
Feels like the Holy Ghost running through ya
When I play the highway FM
I find my soul revival
Singin' every single verse
Yeah, I guess that’s my church

Can I get a hallelujah?
Can I get an amen?
Feels like the Holy Ghost running through ya
When I play the highway FM
I find my soul revival
Singin' every single verse
Yeah, I guess that’s my church
Can I get a hallelujah?
Can I get an amen?
Feels like the Holy Ghost running through ya
When I play the highway FM
I find my soul revival
Singin' every single verse
Yeah, I guess that’s my church
Yeah, I guess that’s my church
Yeah, I guess that’s my church"
Maren Morris,Seeing Blind by Niall Horan & Maren Morris,"
I have seen, seen it all in paper dreams
Watched it unfold on the screen
But I never understood
I have heard, have heard you speak a million words
Now you're talkin' to me first
I never thought you would

Oh, my, my, you just took me by surprise
And I can't believe my eyes
Oh, I must be seein' blind
Oh, no I, you're too good to be all mine
Now I'm lookin' in your eyes
Oh, I must be seein' blind

I was young, my heart was always on the run
But you make lovin' fun
I never knew it could be
Hey,
I see you from a different point of view
Feels too good to be true
I found my missin' piece

Oh, my, my, you just took me by surprise
And I can't believe my eyes
Oh, I must be seein' blind
Oh, no I, you're too good to be all mine
Now I'm lookin' in your eyes
Oh, I must be seein' blind
Oh, no

Oh, my, my
When I look into your eyes
It's a sight I can't describe
Oh, I must be seein' blind

Oh, my, my, you just took me by surprise
And I can't believe my eyes
Oh, I must be seein' blind
Oh, no I, you're too good to be all mine
Now I'm lookin' in your eyes
Oh, I must be seein' blind
Oh, I must be seein' blind"
Maren Morris,GIRL by Maren Morris,"
Man, this shit's unflatterin', all up in my head again
I don't feel myself right now, maybe I should just lay down
If vanity's my vitamin, well, I don't feel the difference
I don't like myself right now, gotta find a way out

What you feel is natural
But I don't wanna feel this anymore
Pick yourself up off the kitchen floor
What you waitin' for?

Girl, won't you stop your cryin'?
I know that you're tryin'
Everything's gonna be okay
Baby girl, don't you hang your head low
Don't you lose your halo
Everyone's gonna be okay
Baby girl

Draw your comparisons, tryin' to find who's lesser than
I don't wanna wear your crown, there's enough to go around

What you feel is natural 
You don't gotta put up with this anymore 
Pick yourself up off the kitchen floor 
Tell me what you waitin' for?

Girl, won't you stop your cryin'?
I know that you're tryin'
Everything's gonna be okay
Baby girl, don't you hang your head low
Don't you lose your halo
Everyone's gonna be okay
Baby girl

Girl, don't hang your head low
Don't lose your halo, don't lose your halo
Girl, don't hang your head low
Don't lose your halo, oh

Girl, won't you stop your cryin'?
I know that you're tryin'
Everything's gonna be okay
Baby girl, don't you hang your head low
Don't you lose your halo
Everyone's gonna be okay
Baby girl, won't you stop your cryin'? 
I know that you're tryin'
Everything's gonna be okay 
Baby girl, don't you hang your head low
Don't you lose your halo
Everyone's gonna be okay 
Baby girl
Everyone's gonna be okay, baby
Mm mm mm, mm mm mm
Hoo hoo hoo, hoo"
